temperature,precipitation,wind_speed,delay_hours,risk_score,risk_level
26.1,14.3,22.2,1.38,0.594,medium
-3.2,18.9,2.3,1.01,0.384,medium
31.0,10.6,18.1,1.07,0.511,medium
23.3,10.8,37.8,1.67,0.646,medium
-1.3,9.2,18.4,1.01,0.344,medium
34.3,6.5,35.8,1.4,0.597,medium
36.4,9.5,18.5,1.06,0.52,medium
-2.3,12.1,21.2,1.24,0.418,medium
7.5,19.7,28.2,1.83,0.665,medium
31.3,18.8,47.5,2.37,0.916,high
28.7,17.2,5.4,1.02,0.52,medium
3.3,17.8,1.6,0.94,0.387,medium
4.4,9.4,30.4,1.38,0.474,medium
11.7,13.1,47.5,2.08,0.72,high
16.8,17.9,49.5,2.38,0.851,high
22.8,7.9,24.2,1.12,0.475,medium
11.6,19.2,23.4,1.66,0.633,medium
15.8,8.3,32.2,1.38,0.519,medium
28.6,12.0,27.8,1.43,0.609,medium
-3.3,14.2,31.7,1.66,0.542,medium
6.4,19.0,43.7,2.26,0.777,high
27.1,4.9,37.3,1.36,0.547,medium
35.3,14.9,24.8,1.5,0.669,medium
18.0,10.4,23.1,1.21,0.492,medium
18.9,5.4,32.0,1.23,0.476,medium
-0.2,15.5,22.8,1.46,0.505,medium
15.1,11.0,22.9,1.24,0.489,medium
19.0,13.2,0.8,0.68,0.362,medium
5.9,6.5,8.7,0.59,0.243,low
7.1,9.6,24.4,1.21,0.439,medium
12.0,12.3,41.1,1.85,0.653,medium
-4.1,8.1,13.9,0.82,0.272,low
9.5,4.0,26.1,0.98,0.357,medium
4.5,19.2,17.2,1.48,0.55,medium
9.7,10.2,5.2,0.67,0.301,medium
0.4,14.7,47.9,2.17,0.704,high
35.1,8.2,42.7,1.69,0.691,medium
21.7,7.1,3.9,0.47,0.284,low
25.6,8.1,36.0,1.48,0.59,medium
30.5,8.2,17.4,0.93,0.457,medium
17.4,10.9,49.7,2.04,0.723,high
-1.1,10.9,15.1,1.0,0.349,medium
19.2,9.9,11.9,0.85,0.393,medium
21.4,2.7,28.4,0.99,0.405,medium
28.5,9.9,41.8,1.75,0.686,medium
14.4,3.4,9.6,0.46,0.229,low
0.7,2.5,35.5,1.19,0.369,medium
7.8,18.7,3.1,1.03,0.436,medium
11.3,12.1,45.9,1.98,0.686,medium
24.1,13.2,4.1,0.78,0.412,medium
20.7,8.0,45.7,1.77,0.648,medium
11.0,18.2,24.5,1.64,0.62,medium
39.4,12.8,22.4,1.4,0.634,medium
22.3,15.4,48.7,2.23,0.821,high
5.7,7.4,49.5,1.86,0.603,medium
-0.4,19.2,32.5,1.94,0.657,medium
1.9,16.4,6.4,1.01,0.394,medium
6.1,17.1,25.3,1.61,0.585,medium
2.2,3.4,26.5,0.96,0.317,medium
3.4,5.4,25.7,1.04,0.354,medium
7.8,5.7,28.5,1.14,0.403,medium
2.8,5.4,0.9,0.3,0.143,low
35.4,17.1,35.6,1.93,0.802,high
-1.4,0.6,35.6,1.1,0.325,medium
18.6,1.5,5.8,0.25,0.18,low
13.5,5.5,28.5,1.13,0.424,medium
39.2,4.0,28.4,1.14,0.516,medium
0.0,4.6,34.1,1.25,0.394,medium
12.9,16.0,4.3,0.93,0.418,medium
38.6,11.3,31.3,1.58,0.676,medium
33.9,0.1,14.0,0.42,0.29,low
31.8,8.6,25.4,1.19,0.538,medium
6.6,8.2,38.7,1.57,0.53,medium
2.7,2.3,35.3,1.17,0.372,medium
25.1,13.5,5.9,0.85,0.438,medium
36.8,14.0,29.6,1.62,0.701,high
20.1,14.4,48.5,2.17,0.79,high
20.7,14.6,7.8,0.96,0.455,medium
7.6,0.0,42.6,1.28,0.412,medium
29.6,19.1,35.1,2.01,0.81,high
3.4,16.3,38.7,1.98,0.671,medium
9.6,18.1,14.1,1.33,0.525,medium
14.1,0.3,14.4,0.45,0.21,low
17.8,18.7,45.3,2.29,0.835,high
5.9,16.2,18.0,1.35,0.505,medium
0.2,16.7,3.2,0.93,0.365,medium
22.5,1.9,30.0,0.99,0.408,medium
8.0,14.8,6.2,0.93,0.389,medium
21.2,19.2,39.8,2.15,0.814,high
1.9,13.6,32.1,1.64,0.557,medium
16.7,11.4,43.7,1.88,0.678,medium
19.0,18.9,39.2,2.12,0.793,high
-2.7,8.9,5.6,0.61,0.224,low
10.1,12.0,19.1,1.17,0.453,medium
1.0,9.5,38.7,1.64,0.531,medium
-2.1,18.7,20.9,1.56,0.542,medium
39.5,1.5,48.6,1.62,0.64,medium
9.5,10.0,36.8,1.6,0.561,medium
31.4,13.7,0.8,0.71,0.427,medium
6.5,15.8,44.0,2.11,0.719,high
25.7,11.7,5.0,0.74,0.399,medium
29.2,18.2,7.0,1.12,0.555,medium
21.8,18.8,36.7,2.04,0.783,high
16.2,1.3,43.2,1.36,0.48,medium
13.5,8.0,26.8,1.2,0.457,medium
10.7,0.5,14.5,0.46,0.199,low
36.8,6.6,17.6,0.89,0.459,medium
32.4,10.7,17.1,1.05,0.511,medium
38.4,18.2,16.3,1.47,0.679,medium
0.6,16.9,12.1,1.21,0.446,medium
27.9,2.5,30.4,1.04,0.447,medium
37.2,1.9,45.0,1.49,0.603,medium
3.2,11.8,15.4,1.05,0.388,medium
-2.0,10.6,9.3,0.81,0.291,low
28.4,5.3,41.9,1.52,0.599,medium
20.9,18.0,37.1,2.01,0.767,high
32.9,18.5,46.5,2.32,0.909,high
1.3,8.1,8.3,0.65,0.249,low
30.8,17.8,7.2,1.11,0.556,medium
4.1,7.7,27.1,1.2,0.413,medium
2.4,14.7,30.7,1.66,0.569,medium
2.4,9.5,24.0,1.2,0.413,medium
31.7,2.5,29.9,1.02,0.46,medium
24.9,18.6,9.0,1.2,0.56,medium
18.5,9.1,24.0,1.18,0.477,medium
11.1,14.7,32.9,1.72,0.625,medium
34.5,7.3,21.6,1.01,0.493,medium
12.7,0.4,34.0,1.04,0.37,medium
31.7,2.0,22.6,0.78,0.389,medium
14.8,9.9,16.7,1.0,0.415,medium
12.0,13.8,15.2,1.15,0.464,medium
15.8,6.7,20.5,0.95,0.39,medium
8.6,13.9,1.2,0.73,0.332,medium
28.6,14.0,33.4,1.7,0.694,medium
17.6,14.1,42.3,1.97,0.722,high
5.4,9.9,17.7,1.03,0.381,medium
35.5,18.3,2.3,0.99,0.545,medium
12.3,9.8,49.3,1.97,0.676,medium
19.5,9.0,13.2,0.85,0.389,medium
35.8,4.0,6.3,0.4,0.309,medium
23.1,6.2,18.5,0.86,0.396,medium
0.3,0.8,36.9,1.15,0.347,medium
37.3,12.7,14.7,1.12,0.554,medium
23.2,5.0,28.7,1.11,0.459,medium
10.1,6.1,20.8,0.93,0.356,medium
1.3,15.4,5.9,0.95,0.368,medium
30.7,6.5,16.5,0.82,0.419,medium
22.9,4.8,36.2,1.33,0.518,medium
19.0,3.4,30.6,1.09,0.426,medium
35.2,15.5,6.0,0.96,0.522,medium
30.5,2.6,8.2,0.38,0.274,low
1.8,9.1,32.0,1.42,0.47,medium
9.0,10.1,40.7,1.73,0.594,medium
6.2,13.7,17.5,1.21,0.455,medium
28.5,12.7,29.8,1.53,0.639,medium
-3.5,16.2,8.5,1.06,0.383,medium
20.6,0.9,15.6,0.51,0.259,low
29.3,5.9,1.0,0.33,0.271,low
34.5,5.6,38.4,1.43,0.602,medium
10.4,2.9,20.1,0.75,0.29,low
32.0,5.8,40.8,1.51,0.615,medium
-0.0,6.2,35.4,1.37,0.435,medium
33.1,10.4,41.4,1.76,0.713,high
0.7,13.3,14.3,1.09,0.396,medium
12.9,7.6,9.3,0.66,0.3,low
30.9,14.4,48.6,2.18,0.84,high
1.7,6.7,35.9,1.41,0.457,medium
5.3,5.8,41.7,1.54,0.504,medium
27.5,10.8,0.7,0.56,0.353,medium
27.4,0.5,17.7,0.56,0.3,low
23.9,1.6,37.1,1.19,0.468,medium
26.2,8.4,3.9,0.54,0.329,medium
19.4,18.9,28.4,1.8,0.705,high
6.3,14.4,21.5,1.37,0.503,medium
10.6,1.8,0.9,0.12,0.109,low
3.2,16.9,11.8,1.2,0.455,medium
35.9,14.6,14.2,1.17,0.578,medium
21.3,12.2,5.6,0.78,0.394,medium
13.0,16.4,31.6,1.77,0.655,medium
15.8,8.1,12.1,0.77,0.346,medium
37.6,4.4,13.9,0.69,0.392,medium
1.9,10.2,44.9,1.86,0.6,medium
21.4,11.0,23.4,1.25,0.521,medium
17.8,10.8,19.6,1.13,0.469,medium
22.5,11.3,36.2,1.65,0.639,medium
-4.2,19.0,45.5,2.32,0.745,high
34.2,18.0,1.3,0.94,0.525,medium
36.9,17.5,22.4,1.58,0.708,high
20.4,16.0,30.5,1.72,0.672,medium
26.3,18.9,15.9,1.42,0.63,medium
36.5,2.0,38.6,1.29,0.547,medium
26.8,5.3,48.6,1.72,0.648,medium
1.9,9.9,47.2,1.91,0.613,medium
20.9,16.9,13.3,1.24,0.546,medium
22.3,10.1,11.3,0.84,0.406,medium
14.1,15.0,47.9,2.19,0.771,high
28.1,2.8,22.9,0.83,0.391,medium
37.0,5.0,10.4,0.6,0.37,medium
36.7,14.6,35.3,1.82,0.76,high
15.3,3.3,14.2,0.59,0.27,low
0.1,7.0,13.4,0.75,0.266,low
39.3,5.3,44.0,1.67,0.672,medium
32.8,7.0,8.1,0.59,0.367,medium
0.6,14.2,3.2,0.81,0.32,medium
36.4,7.4,13.5,0.8,0.438,medium
34.1,11.1,30.3,1.46,0.637,medium
18.3,2.0,6.2,0.29,0.192,low
21.6,16.1,23.6,1.51,0.62,medium
13.0,7.4,31.4,1.31,0.482,medium
-2.5,13.0,42.4,1.92,0.612,medium
10.1,14.5,11.5,1.07,0.437,medium
31.1,4.2,40.9,1.44,0.582,medium
-4.8,17.7,11.7,1.24,0.434,medium
10.0,12.3,33.8,1.63,0.582,medium
12.9,8.6,21.5,1.08,0.422,medium
19.2,3.6,5.7,0.35,0.221,low
36.4,18.8,35.7,2.04,0.842,high
10.6,15.1,10.9,1.08,0.446,medium
10.6,4.2,8.8,0.47,0.22,low
28.2,6.8,17.9,0.88,0.425,medium
15.3,16.2,32.7,1.79,0.671,medium
5.1,13.9,11.7,1.05,0.406,medium
15.4,15.3,9.2,1.04,0.456,medium
1.3,8.8,0.5,0.46,0.198,low
2.9,14.3,23.6,1.42,0.503,medium
17.4,7.7,21.4,1.03,0.424,medium
13.9,4.2,11.7,0.56,0.26,low
36.2,12.7,2.7,0.74,0.447,medium
11.3,19.5,21.5,1.62,0.622,medium
21.1,6.2,39.4,1.49,0.563,medium
23.5,9.2,35.8,1.53,0.6,medium
-4.4,13.5,43.0,1.96,0.618,medium
24.9,10.8,0.5,0.56,0.34,medium
3.0,16.9,48.3,2.29,0.76,high
38.2,15.2,17.1,1.34,0.628,medium
1.7,1.2,49.5,1.54,0.466,medium
13.7,20.0,12.6,1.38,0.567,medium
-1.2,15.0,23.6,1.46,0.498,medium
39.9,17.3,17.7,1.49,0.683,medium
17.6,13.0,17.8,1.18,0.495,medium
21.8,17.1,42.1,2.12,0.796,high
-2.0,2.2,37.3,1.23,0.367,medium
28.7,7.0,49.6,1.84,0.698,medium
4.4,17.5,30.7,1.8,0.631,medium
35.4,4.0,23.2,0.9,0.449,medium
4.2,1.6,4.5,0.22,0.107,low
3.6,15.8,49.8,2.28,0.755,high
-3.4,16.7,27.6,1.66,0.554,medium
16.2,3.3,35.0,1.22,0.449,medium
20.4,17.1,20.3,1.46,0.606,medium
-2.0,13.7,27.4,1.51,0.502,medium
29.9,10.4,47.1,1.93,0.746,high
15.4,16.6,8.3,1.08,0.474,medium
18.6,8.4,14.6,0.86,0.385,medium
14.8,3.9,7.6,0.42,0.223,low
13.0,5.7,39.6,1.47,0.519,medium
20.2,10.1,3.1,0.6,0.328,medium
2.0,10.6,4.1,0.65,0.265,low
3.2,16.1,14.9,1.25,0.465,medium
33.8,15.8,25.7,1.56,0.687,medium
37.6,11.6,20.3,1.24,0.582,medium
11.8,15.6,2.2,0.85,0.388,medium
7.2,3.8,47.9,1.63,0.527,medium
24.0,1.0,47.6,1.48,0.546,medium
13.4,17.5,14.0,1.3,0.53,medium
-3.9,1.5,36.6,1.17,0.339,medium
2.0,4.9,28.9,1.11,0.365,medium
27.2,13.9,11.9,1.05,0.505,medium
24.7,8.2,13.1,0.8,0.395,medium
-3.8,17.5,24.6,1.61,0.542,medium
5.0,6.0,21.0,0.93,0.333,medium
5.4,0.2,14.6,0.45,0.171,low
25.2,6.0,40.4,1.51,0.585,medium
-4.1,11.6,24.1,1.3,0.425,medium
-0.3,7.5,32.7,1.36,0.436,medium
31.0,10.7,9.5,0.82,0.441,medium
3.0,17.5,26.7,1.68,0.591,medium
24.4,18.2,15.9,1.39,0.608,medium
5.7,5.3,26.3,1.05,0.367,medium
-0.5,9.2,39.0,1.63,0.521,medium
5.9,11.0,38.4,1.7,0.578,medium
27.5,19.0,17.7,1.48,0.652,medium
33.5,20.0,34.7,2.04,0.841,high
32.4,4.7,47.1,1.65,0.649,medium
12.9,14.5,31.3,1.66,0.616,medium
25.1,7.6,7.4,0.6,0.338,medium
4.2,0.2,34.0,1.03,0.328,medium
8.2,0.2,5.2,0.17,0.104,low
35.3,9.2,43.6,1.77,0.718,high
-4.4,9.8,25.8,1.26,0.403,medium
-1.2,0.5,19.3,0.6,0.186,low
4.4,13.7,2.9,0.77,0.324,medium
-3.8,5.9,19.0,0.86,0.274,low
3.2,11.2,45.2,1.92,0.627,medium
21.2,6.0,1.0,0.33,0.237,low
14.0,3.3,23.7,0.88,0.344,medium
35.2,8.1,46.6,1.81,0.723,high
31.8,4.6,19.7,0.82,0.414,medium
10.4,10.7,21.4,1.18,0.45,medium
6.7,4.0,28.9,1.07,0.369,medium
12.1,10.2,23.1,1.2,0.462,medium
21.6,3.1,8.4,0.41,0.246,low
7.1,13.4,0.9,0.7,0.314,medium
23.1,15.1,30.5,1.67,0.666,medium
13.4,2.2,46.0,1.49,0.508,medium
19.8,9.4,5.3,0.63,0.331,medium
14.6,1.4,10.5,0.38,0.199,low
8.3,12.0,18.5,1.16,0.441,medium
37.7,5.3,40.4,1.53,0.632,medium
29.4,10.6,13.5,0.94,0.466,medium
1.3,10.3,44.1,1.84,0.592,medium
34.1,18.5,2.7,1.01,0.546,medium
16.9,11.0,47.0,1.96,0.699,medium
35.3,11.7,28.0,1.43,0.635,medium
31.0,8.0,32.9,1.39,0.587,medium
14.1,19.0,18.4,1.5,0.598,medium
-4.0,15.5,39.1,1.95,0.626,medium
7.1,5.7,8.3,0.53,0.229,low
19.4,16.9,2.4,0.92,0.448,medium
23.5,8.6,19.8,1.02,0.454,medium
6.6,16.6,42.7,2.11,0.724,high
1.3,16.5,37.7,1.96,0.657,medium
32.6,3.8,25.9,0.97,0.455,medium
39.3,14.0,28.6,1.64,0.708,high
18.7,5.8,6.5,0.48,0.267,low
2.7,5.9,42.0,1.56,0.498,medium
7.3,5.9,39.3,1.47,0.495,medium
-4.2,14.5,32.8,1.71,0.553,medium
36.1,4.6,23.3,0.95,0.465,medium
0.3,0.0,48.2,1.45,0.427,medium
20.9,14.3,44.0,2.04,0.755,high
7.3,3.4,32.2,1.14,0.388,medium
19.9,2.1,18.6,0.66,0.304,medium
24.3,4.8,30.9,1.17,0.479,medium
32.3,7.6,28.8,1.24,0.55,medium
4.3,9.5,19.7,1.07,0.386,medium
-4.5,0.9,15.3,0.5,0.145,low
1.2,19.4,20.4,1.58,0.565,medium
35.5,14.3,28.7,1.59,0.692,medium
34.3,6.5,21.4,0.97,0.476,medium
21.9,6.4,13.2,0.72,0.35,medium
22.0,9.0,38.0,1.59,0.608,medium
24.9,12.5,26.6,1.42,0.592,medium
2.9,2.9,3.4,0.25,0.117,low
36.1,3.8,18.4,0.76,0.409,medium
13.8,17.2,44.2,2.19,0.78,high
12.2,5.1,37.8,1.39,0.489,medium
18.4,7.6,16.2,0.87,0.383,medium
-2.9,17.4,46.9,2.28,0.732,high
2.5,13.3,3.8,0.78,0.316,medium
28.2,6.8,48.1,1.78,0.679,medium
-1.3,13.7,12.3,1.05,0.378,medium
22.1,0.4,0.5,0.04,0.13,low
6.0,14.7,21.7,1.39,0.509,medium
12.5,9.7,17.9,1.02,0.41,medium
8.0,16.3,27.0,1.62,0.592,medium
11.0,19.1,39.8,2.15,0.767,high
27.4,18.5,42.1,2.19,0.848,high
8.4,18.2,20.1,1.51,0.572,medium
20.5,10.2,21.5,1.16,0.486,medium
16.4,7.2,7.4,0.58,0.292,low
24.9,9.3,2.4,0.54,0.328,medium
37.2,13.8,32.1,1.7,0.721,high
28.0,17.7,3.2,0.98,0.508,medium
4.7,4.1,36.7,1.31,0.428,medium
-3.6,18.4,27.0,1.73,0.581,medium
6.8,16.3,9.9,1.11,0.443,medium
21.8,19.6,27.0,1.79,0.716,high
-2.7,17.6,9.1,1.15,0.419,medium
17.3,5.6,21.9,0.94,0.388,medium
21.9,2.1,40.0,1.3,0.493,medium
10.0,2.2,23.1,0.8,0.3,low
29.7,5.8,7.4,0.51,0.324,medium
-0.2,12.3,36.2,1.7,0.557,medium
-1.6,16.1,9.3,1.08,0.397,medium
27.8,18.0,36.9,2.01,0.796,high
17.3,12.5,24.0,1.34,0.536,medium
26.0,0.1,22.7,0.69,0.328,medium
14.6,3.7,42.6,1.46,0.513,medium
6.1,2.0,35.4,1.16,0.382,medium
31.9,7.3,1.6,0.41,0.314,medium
31.0,10.0,14.8,0.94,0.472,medium
26.3,0.9,43.5,1.35,0.52,medium
7.2,7.0,0.9,0.38,0.193,low
21.6,3.6,27.3,1.0,0.414,medium
11.2,12.9,36.4,1.74,0.621,medium
-0.9,9.3,31.1,1.4,0.454,medium
36.3,9.9,38.0,1.66,0.691,medium
1.2,8.6,36.3,1.52,0.494,medium
37.8,19.1,34.6,2.05,0.847,high
15.1,4.3,41.1,1.45,0.514,medium
3.3,10.3,32.3,1.48,0.502,medium
19.4,14.7,20.1,1.34,0.555,medium
34.3,11.1,23.6,1.26,0.582,medium
28.0,18.6,35.8,2.0,0.799,high
31.3,7.6,43.8,1.69,0.671,medium
24.6,9.3,13.6,0.87,0.42,medium
26.2,1.8,17.1,0.6,0.314,medium
33.2,12.2,46.5,2.0,0.79,high
6.2,5.8,28.9,1.16,0.401,medium
17.0,3.2,8.9,0.43,0.231,low
5.0,10.9,33.2,1.54,0.528,medium
39.4,10.6,49.5,2.1,0.82,high
37.5,1.5,41.2,1.36,0.565,medium
-3.2,14.0,37.3,1.82,0.586,medium
26.8,12.5,10.4,0.94,0.464,medium
36.6,3.8,43.8,1.54,0.626,medium
3.1,9.4,26.3,1.26,0.434,medium
20.6,14.4,44.5,2.06,0.76,high
36.2,10.6,16.5,1.05,0.523,medium
-3.5,7.9,3.1,0.49,0.181,low
26.4,6.4,23.8,1.03,0.459,medium
8.4,12.2,13.5,1.01,0.402,medium
36.6,18.8,35.8,2.05,0.844,high
38.7,13.4,47.9,2.18,0.855,high
37.5,1.5,34.5,1.16,0.509,medium
16.3,9.2,44.3,1.79,0.64,medium
33.8,17.8,22.7,1.57,0.699,medium
33.0,1.9,38.6,1.25,0.527,medium
9.4,19.8,42.2,2.26,0.793,high
32.3,19.0,35.5,2.02,0.824,high
-3.3,1.6,25.4,0.84,0.249,low
21.8,18.7,31.3,1.87,0.735,high
5.4,7.3,35.0,1.42,0.477,medium
0.4,16.9,12.7,1.23,0.45,medium
-1.5,8.4,40.5,1.63,0.513,medium
26.3,8.8,47.5,1.87,0.704,high
10.3,12.7,23.3,1.33,0.503,medium
27.6,15.5,35.1,1.83,0.733,high
-2.1,0.7,36.9,1.14,0.334,medium
9.2,11.9,33.1,1.59,0.566,medium
19.3,3.7,27.4,1.01,0.407,medium
30.6,6.9,44.1,1.67,0.658,medium
9.3,7.0,22.4,1.02,0.382,medium
23.2,9.4,3.1,0.56,0.328,medium
34.9,6.7,42.2,1.6,0.657,medium
22.7,2.1,33.7,1.12,0.444,medium
5.5,2.9,42.5,1.42,0.457,medium
-3.9,0.7,6.9,0.24,0.074,low
34.2,9.4,1.5,0.52,0.364,medium
-4.0,19.1,46.7,2.36,0.758,high
34.4,2.3,7.4,0.34,0.279,low
18.8,18.9,40.5,2.16,0.803,high
37.3,14.7,41.2,2.02,0.816,high
30.9,12.7,35.4,1.7,0.697,medium
39.9,12.9,6.6,0.94,0.506,medium
10.8,16.5,33.4,1.83,0.663,medium
29.5,2.1,44.5,1.44,0.565,medium
13.1,10.1,21.3,1.14,0.449,medium
16.6,13.9,20.7,1.32,0.532,medium
23.2,11.7,22.1,1.25,0.531,medium
34.3,16.7,4.1,0.96,0.524,medium
39.3,1.4,44.6,1.49,0.603,medium
29.6,13.8,43.5,2.0,0.78,high
13.8,10.7,49.9,2.03,0.704,high
14.0,7.6,29.3,1.26,0.473,medium
28.2,6.8,37.6,1.47,0.591,medium
5.7,12.4,10.1,0.92,0.366,medium
-0.0,17.8,33.4,1.89,0.639,medium
11.0,9.9,32.5,1.47,0.53,medium
7.9,16.5,45.1,2.18,0.748,high
8.3,8.0,41.5,1.64,0.557,medium
5.5,2.0,46.9,1.51,0.477,medium
-3.1,1.2,43.4,1.36,0.394,medium
-4.2,1.0,43.4,1.35,0.385,medium
39.4,7.6,3.2,0.56,0.373,medium
14.2,6.7,42.3,1.6,0.566,medium
12.3,14.4,30.4,1.63,0.604,medium
25.6,14.9,19.0,1.32,0.577,medium
4.8,1.0,2.8,0.13,0.083,low
37.7,4.4,33.9,1.29,0.56,medium
30.4,5.5,16.4,0.77,0.398,medium
-1.0,11.0,23.4,1.25,0.421,medium
13.8,2.9,34.1,1.17,0.423,medium
34.6,2.7,45.6,1.5,0.608,medium
37.5,18.9,41.3,2.23,0.897,high
16.0,16.1,22.5,1.48,0.586,medium
22.6,3.6,19.4,0.76,0.352,medium
2.5,8.1,12.0,0.76,0.285,low
39.6,7.1,18.6,1.01,0.495,medium
5.4,15.8,5.6,0.96,0.392,medium
37.4,10.2,48.6,2.02,0.793,high
24.2,2.6,28.7,0.99,0.418,medium
22.3,14.8,6.4,0.93,0.454,medium
18.1,7.9,17.6,0.92,0.398,medium
5.4,5.3,27.4,1.09,0.375,medium
2.9,7.5,26.6,1.17,0.399,medium
4.9,10.0,1.8,0.55,0.247,low
3.4,6.9,47.5,1.77,0.566,medium
30.1,4.8,13.8,0.65,0.361,medium
10.8,8.0,0.8,0.42,0.226,low
-2.4,0.4,3.8,0.13,0.048,low
38.6,15.4,29.0,1.71,0.734,high
34.8,3.4,6.9,0.38,0.297,low
36.7,0.9,2.1,0.14,0.22,low
39.8,13.1,19.0,1.32,0.613,medium
2.8,15.5,31.1,1.71,0.589,medium
12.8,16.3,5.6,0.98,0.434,medium
29.1,9.9,15.7,0.97,0.47,medium
26.3,4.1,20.9,0.83,0.39,medium
1.9,14.7,8.0,0.98,0.375,medium
31.7,14.0,25.3,1.46,0.64,medium
5.1,4.9,4.3,0.37,0.171,low
5.1,18.1,2.3,0.97,0.406,medium
19.2,2.1,26.0,0.88,0.363,medium
21.7,19.7,12.4,1.36,0.595,medium
21.1,17.2,4.8,1.0,0.481,medium
-0.9,13.8,21.2,1.33,0.457,medium
34.5,18.8,45.8,2.31,0.915,high
7.0,14.4,36.2,1.81,0.63,medium
0.8,3.8,40.8,1.41,0.438,medium
35.0,8.8,43.6,1.75,0.71,high
38.0,1.4,48.6,1.59,0.629,medium
33.8,7.8,38.2,1.54,0.64,medium
31.4,14.8,30.4,1.65,0.696,medium
24.5,7.7,18.3,0.93,0.429,medium
19.8,6.6,9.1,0.6,0.31,medium
-1.1,11.9,34.3,1.62,0.529,medium
13.4,17.4,49.7,2.36,0.828,high
11.8,1.0,23.4,0.75,0.288,low
6.7,7.7,36.2,1.47,0.5,medium
27.6,3.2,24.8,0.9,0.412,medium
17.3,13.9,21.6,1.34,0.542,medium
-1.4,2.1,20.5,0.72,0.226,low
4.9,13.3,25.2,1.42,0.506,medium
25.7,5.7,18.3,0.83,0.396,medium
-1.6,4.0,37.4,1.32,0.403,medium
33.3,18.7,43.7,2.25,0.891,high
17.3,0.4,44.1,1.34,0.475,medium
16.6,8.8,11.4,0.78,0.357,medium
21.7,0.4,44.8,1.36,0.5,medium
32.1,9.7,17.1,1.0,0.491,medium
10.7,10.0,15.5,0.96,0.387,medium
25.5,6.4,36.3,1.41,0.56,medium
20.5,2.6,15.2,0.59,0.289,low
7.0,7.5,2.6,0.45,0.215,low
34.5,13.4,18.7,1.23,0.585,medium
30.9,15.6,36.1,1.86,0.757,high
24.6,10.6,16.3,1.02,0.468,medium
33.3,11.8,31.5,1.54,0.658,medium
34.0,4.0,33.0,1.19,0.525,medium
26.9,5.7,36.7,1.39,0.557,medium
32.7,3.2,44.9,1.51,0.604,medium
26.4,5.0,21.6,0.9,0.414,medium
25.6,4.5,8.3,0.47,0.289,low
22.8,10.4,15.9,1.0,0.453,medium
28.9,11.3,21.6,1.21,0.545,medium
2.1,18.9,35.7,2.02,0.689,medium
34.6,3.9,0.7,0.22,0.254,low
34.2,12.8,15.8,1.11,0.548,medium
-3.7,16.3,39.0,1.98,0.641,medium
32.2,11.2,33.5,1.56,0.657,medium
0.8,5.1,36.6,1.35,0.428,medium
10.1,5.3,40.6,1.48,0.507,medium
28.5,0.8,39.2,1.22,0.492,medium
2.2,6.1,34.1,1.33,0.433,medium
31.8,14.9,22.0,1.4,0.629,medium
32.4,1.0,49.2,1.53,0.597,medium
17.8,4.4,28.5,1.08,0.423,medium
-4.7,14.1,10.1,1.01,0.352,medium
7.9,15.7,14.6,1.22,0.476,medium
22.8,9.1,34.7,1.5,0.586,medium
39.2,14.0,46.2,2.17,0.856,high
23.4,7.8,8.9,0.66,0.347,medium
6.7,3.2,4.1,0.28,0.145,low
23.5,8.0,44.1,1.72,0.647,medium
19.3,11.6,45.8,1.95,0.711,high
30.1,19.0,13.8,1.36,0.631,medium
-0.2,1.4,18.9,0.64,0.205,low
29.2,10.1,33.0,1.5,0.62,medium
19.4,6.6,16.5,0.82,0.37,medium
38.3,10.2,43.9,1.89,0.758,high
10.4,0.5,5.4,0.19,0.121,low
23.5,6.3,1.9,0.37,0.26,low
36.9,16.4,10.4,1.17,0.586,medium
-0.4,11.1,14.3,0.98,0.349,medium
37.2,9.0,5.6,0.66,0.407,medium
26.0,5.7,3.3,0.38,0.271,low
-1.9,6.0,37.8,1.43,0.443,medium
8.5,7.7,8.2,0.63,0.273,low
26.9,16.7,45.7,2.21,0.842,high
-2.0,19.3,18.4,1.52,0.533,medium
21.2,8.8,33.5,1.44,0.563,medium
10.6,7.9,11.3,0.73,0.312,medium
22.9,16.9,12.0,1.2,0.543,medium
-2.9,8.5,28.7,1.29,0.41,medium
34.2,11.0,28.0,1.39,0.616,medium
38.8,4.6,38.4,1.46,0.609,medium
38.6,14.9,37.9,1.95,0.799,high
28.7,10.6,33.5,1.54,0.631,medium
0.9,16.2,22.5,1.48,0.521,medium
29.1,15.6,44.5,2.12,0.82,high
-3.9,4.3,31.1,1.15,0.346,medium
-4.0,14.3,49.5,2.2,0.69,medium
9.6,16.0,41.0,2.03,0.712,high
17.0,6.9,2.2,0.41,0.245,low
29.7,3.5,16.0,0.66,0.353,medium
25.7,0.1,28.6,0.86,0.376,medium
15.1,9.0,36.1,1.53,0.561,medium
7.3,7.0,27.5,1.18,0.417,medium
39.9,11.1,39.3,1.83,0.746,high
14.2,3.8,14.1,0.61,0.274,low
15.3,17.2,9.2,1.14,0.493,medium
2.4,5.2,2.7,0.34,0.152,low
30.8,4.5,28.7,1.09,0.484,medium
26.2,9.6,34.4,1.51,0.608,medium
4.9,10.0,16.3,0.99,0.369,medium
-1.3,4.3,30.7,1.14,0.354,medium
25.6,5.4,2.6,0.35,0.258,low
24.5,3.4,5.0,0.32,0.235,low
7.3,14.4,35.1,1.77,0.621,medium
